ORF,plate,date,row,col,class,score
YBL029W,1,11/29/11,3,7,1,80.85397
YAL013W,1,11/29/11,3,8,1,88.43723
YBL028C,1,11/29/11,3,9,1,42.26307
YAL011W,1,11/29/11,3,10,1,63.75901
YBL027W,1,11/29/11,3,11,1,43.17739
YAL010C,1,11/29/11,3,12,1,67.53405
YBL025W,1,11/29/11,3,13,-1,-9.63831
YAL008W,1,11/29/11,3,14,1,35.39515
YBL024W,1,11/29/11,3,15,-1,-6.49257
YAL007C,1,11/29/11,3,16,1,41.20565
YBL021C,1,11/29/11,3,17,1,41.10441
YAL005C,1,11/29/11,3,18,1,47.92597
YBL019W,1,11/29/11,3,19,1,12.58679
YAL004W,1,11/29/11,3,20,-1,-6.41412
YBL017C,1,11/29/11,3,21,1,37.66408
YAL002W,1,11/29/11,3,22,1,15.60328
YBR045C,1,11/29/11,4,2,1,53.23434
YBR156C,1,11/29/11,4,3,1,28.80348
YBR044C,1,11/29/11,4,4,1,70.51422
YBR151W,1,11/29/11,4,5,-1,-12.24591
YBR043C,1,11/29/11,4,6,-1,-1.45373
YBR150C,1,11/29/11,4,7,1,19.36347
YBR042C,1,11/29/11,4,8,1,22.62305
YBR149W,1,11/29/11,4,9,1,60.13206
YBR041W,1,11/29/11,4,10,1,71.24164
YBR148W,1,11/29/11,4,11,1,8.94326
YBR040W,1,11/29/11,4,12,1,84.80934
YBR147W,1,11/29/11,4,13,1,76.07370
YBR036C,1,11/29/11,4,14,1,55.03042
YBR146W,1,11/29/11,4,15,1,19.09159
YBR034C,1,11/29/11,4,16,1,61.11784
YBR145W,1,11/29/11,4,17,1,87.58894
YBR033W,1,11/29/11,4,18,1,96.89487
YBR144C,1,11/29/11,4,19,1,18.52048
YBR032W,1,11/29/11,4,20,1,48.40720
YBR141C,1,11/29/11,4,21,1,74.60340
YBR031W,1,11/29/11,4,22,1,89.82206
YBR139W,1,11/29/11,4,23,1,37.21902
YAL031C,1,11/29/11,5,2,1,56.98123
YBL052C,1,11/29/11,5,3,1,1.44383
YAL030W,1,11/29/11,5,4,1,40.76505
YBL051C,1,11/29/11,5,5,1,47.48855
YAL029C,1,11/29/11,5,6,1,61.01578
YBL049W,1,11/29/11,5,7,1,86.88203
YAL028W,1,11/29/11,5,8,1,18.56109
YBL048W,1,11/29/11,5,9,1,86.82818
YAL027W,1,11/29/11,5,10,1,52.96962
YBL047C,1,11/29/11,5,11,-1,-4.11733
YAL026C,1,11/29/11,5,12,1,9.89380
YBL046W,1,11/29/11,5,13,1,36.09171
YAL023C,1,11/29/11,5,14,1,108.42322
YBL043W,1,11/29/11,5,15,1,83.89255
YAL022C,1,11/29/11,5,16,1,81.66202
YBL042C,1,11/29/11,5,17,1,52.60486
YAL020C,1,11/29/11,5,18,1,77.11409
YBL039C,1,11/29/11,5,19,-1,-10.89446
YAL019W,1,11/29/11,5,20,1,58.63032
YBL037W,1,11/29/11,5,21,1,32.61450
YAL018C,1,11/29/11,5,22,1,51.74209
YBL036C,1,11/29/11,5,23,1,96.33963
YBR058C,1,11/29/11,6,2,-1,-2.20319
YBR169C,1,11/29/11,6,3,1,36.22128
YBR057C,1,11/29/11,6,4,1,105.11506
YBR168W,1,11/29/11,6,5,1,34.00988
YBR056W,1,11/29/11,6,6,1,4.81697
YBR166C,1,11/29/11,6,7,1,41.63843
YBR054W,1,11/29/11,6,8,1,80.31800
YBR165W,1,11/29/11,6,9,1,69.94796
YBR053C,1,11/29/11,6,10,1,71.37926
YBR164C,1,11/29/11,6,11,1,43.02399
YBR052C,1,11/29/11,6,12,1,20.82552
YBR051W,1,11/29/11,6,14,1,43.13751
YBR162C,1,11/29/11,6,15,1,83.10341
YBR050C,1,11/29/11,6,16,1,40.83676
YBR161W,1,11/29/11,6,17,1,34.52724
YBR048W,1,11/29/11,6,18,1,47.98919
YBR159W,1,11/29/11,6,19,1,3.78440
YBR047W,1,11/29/11,6,20,1,34.49020
YBR158W,1,11/29/11,6,21,1,31.61857
YBR046C,1,11/29/11,6,22,1,51.81880
YBR157C,1,11/29/11,6,23,1,50.04900
YAL054C,1,11/29/11,7,2,1,23.89092
YBL064C,1,11/29/11,7,3,-1,-11.10598
YAL053W,1,11/29/11,7,4,1,13.88069
YBL063W,1,11/29/11,7,5,1,96.61321
YAL051W,1,11/29/11,7,6,1,34.89939
YBL062W,1,11/29/11,7,7,1,88.60187
YAL049C,1,11/29/11,7,8,1,92.83112
YBL061C,1,11/29/11,7,9,1,25.38931
YAL045C,1,11/29/11,7,10,1,68.99816
YBL060W,1,11/29/11,7,11,1,33.37216
YAL043C-A,1,11/29/11,7,12,1,80.03519
YBL059W,1,11/29/11,7,13,1,11.73605
YAL042W,1,11/29/11,7,14,1,38.85588
YBL057C,1,11/29/11,7,15,1,69.32934
YAL040C,1,11/29/11,7,16,1,37.71788
YBL056W,1,11/29/11,7,17,1,19.00488
YAL037W,1,11/29/11,7,18,1,57.14850
YBL055C,1,11/29/11,7,19,1,1.66625
YAL036C,1,11/29/11,7,20,1,68.24851
YBL054W,1,11/29/11,7,21,1,50.99567
YAL034C,1,11/29/11,7,22,1,93.53153
YBL053W,1,11/29/11,7,23,1,61.79223
YBR071W,1,11/29/11,8,2,1,2.51762
YBR182C,1,11/29/11,8,3,1,49.89036
YBR069C,1,11/29/11,8,4,1,1.14002
YBR181C,1,11/29/11,8,5,1,51.60681
YBR068C,1,11/29/11,8,6,1,68.52253
YBR180W,1,11/29/11,8,7,1,33.27462
YBR178W,1,11/29/11,8,9,1,15.07494
YBR066C,1,11/29/11,8,10,1,95.98923
YBR177C,1,11/29/11,8,11,1,33.50285
YBR065C,1,11/29/11,8,12,1,95.39914
YBR176W,1,11/29/11,8,13,1,45.06207
YBR064W,1,11/29/11,8,14,1,17.29341
YBR175W,1,11/29/11,8,15,1,60.66296
YBR063C,1,11/29/11,8,16,1,40.41894
YBR174C,1,11/29/11,8,17,1,104.22842
YBR172C,1,11/29/11,8,19,1,70.29529
YBR061C,1,11/29/11,8,20,1,108.76848
YBR171W,1,11/29/11,8,21,1,91.44479
YBR059C,1,11/29/11,8,22,1,12.91564
YBR170C,1,11/29/11,8,23,1,43.75874
YAL066W,1,11/29/11,9,2,1,0.48815
YBL079W,1,11/29/11,9,3,1,75.70586
YAL065C,1,11/29/11,9,4,1,22.34813
YBL078C,1,11/29/11,9,5,-1,-2.97429
YAL064C-A,1,11/29/11,9,6,1,23.30215
YBL075C,1,11/29/11,9,7,1,50.47276
YAL062W,1,11/29/11,9,8,1,33.47398
YBL072C,1,11/29/11,9,9,1,46.03311
YAL061W,1,11/29/11,9,10,1,97.51967
YBL071C,1,11/29/11,9,11,-1,-11.77265
YAL060W,1,11/29/11,9,12,1,85.61783
YBL070C,1,11/29/11,9,13,1,51.58485
YAL059W,1,11/29/11,9,14,1,46.42597
YBL069W,1,11/29/11,9,15,1,49.19072
YAL058W,1,11/29/11,9,16,1,85.36577
YBL068W,1,11/29/11,9,17,1,7.32139
YAL058C-A,1,11/29/11,9,18,1,59.02242
YBL067C,1,11/29/11,9,19,1,80.46100
YAL056W,1,11/29/11,9,20,1,55.90374
YBL066C,1,11/29/11,9,21,1,54.98137
YAL055W,1,11/29/11,9,22,1,62.31347
YBL065W,1,11/29/11,9,23,1,13.15347
YBR090C,1,11/29/11,10,2,1,72.56629
YBR199W,1,11/29/11,10,3,1,68.85422
YBR084W,1,11/29/11,10,4,1,73.76715
YBR197C,1,11/29/11,10,5,1,15.58838
YBR084C-A,1,11/29/11,10,6,1,20.18617
YBR195C,1,11/29/11,10,7,1,41.28439
YBR083W,1,11/29/11,10,8,1,47.03416
YBR194W,1,11/29/11,10,9,1,69.18200
YBR077C,1,11/29/11,10,12,1,37.77969
YBR188C,1,11/29/11,10,13,1,57.44448
YBR076W,1,11/29/11,10,14,1,27.27431
YBR187W,1,11/29/11,10,15,1,106.35064
YBR075W,1,11/29/11,10,16,1,5.43480
YBR186W,1,11/29/11,10,17,1,17.25110
YBR074W,1,11/29/11,10,18,1,106.31780
YBR185C,1,11/29/11,10,19,1,49.01690
YBR073W,1,11/29/11,10,20,1,59.66157
YBR184W,1,11/29/11,10,21,1,50.18243
YBR072W,1,11/29/11,10,22,1,57.09029
YBR183W,1,11/29/11,10,23,1,30.90626
YAR027W,1,11/29/11,11,2,1,62.39821
YAR023C,1,11/29/11,11,4,1,33.52690
YBL091C-A,1,11/29/11,11,5,1,41.61250
YAR020C,1,11/29/11,11,6,1,9.72305
YBL091C,1,11/29/11,11,7,1,66.44189
YAR018C,1,11/29/11,11,8,1,101.15527
YBL089W,1,11/29/11,11,9,-1,-4.92885
YAR015W,1,11/29/11,11,10,1,65.64416
YBL088C,1,11/29/11,11,11,1,25.75426
YAR014C,1,11/29/11,11,12,1,49.98083
YBL087C,1,11/29/11,11,13,1,4.14392
YAR003W,1,11/29/11,11,14,1,73.43126
YBL086C,1,11/29/11,11,15,1,34.77869
YAR002W,1,11/29/11,11,16,1,56.13400
YBL085W,1,11/29/11,11,17,1,40.00977
YAR002C-A,1,11/29/11,11,18,1,48.78451
YBL083C,1,11/29/11,11,19,1,15.55619
YAL068C,1,11/29/11,11,20,1,34.91346
YBL082C,1,11/29/11,11,21,1,43.64943
YAL067C,1,11/29/11,11,22,1,49.84532
YBL081W,1,11/29/11,11,23,1,49.60406
YBR104W,1,11/29/11,12,2,1,27.84676
YBR212W,1,11/29/11,12,3,1,40.59123
YBR103W,1,11/29/11,12,4,1,105.05145
YBR210W,1,11/29/11,12,5,1,7.59955
YBR101C,1,11/29/11,12,6,1,50.71339
YBR209W,1,11/29/11,12,7,1,42.21676
YBR100W,1,11/29/11,12,8,1,56.48544
YBR208C,1,11/29/11,12,9,1,46.28416
YBR099C,1,11/29/11,12,10,1,46.02211
YBR207W,1,11/29/11,12,11,1,30.27520
YBR098W,1,11/29/11,12,12,1,75.72974
YBR206W,1,11/29/11,12,13,1,41.48058
YBR205W,1,11/29/11,12,15,1,96.61838
YBR094W,1,11/29/11,12,16,1,60.39054
YBR204C,1,11/29/11,12,17,1,60.38637
YBR093C,1,11/29/11,12,18,-1,-18.15394
YBR203W,1,11/29/11,12,19,-1,-0.70280
YBR092C,1,11/29/11,12,20,1,53.61906
YBR201W,1,11/29/11,12,21,1,44.19461
YBR090C-A,1,11/29/11,12,22,1,68.70232
YAR047C,1,11/29/11,13,2,1,32.94239
YBR001C,1,11/29/11,13,3,-1,-0.46975
YAR044W,1,11/29/11,13,4,1,18.11935
YBL107C,1,11/29/11,13,5,1,10.25991
YAR043C,1,11/29/11,13,6,1,24.76640
YBL106C,1,11/29/11,13,7,1,81.80739
YAR042W,1,11/29/11,13,8,1,62.83469
YBL104C,1,11/29/11,13,9,1,57.45395
YAR040C,1,11/29/11,13,10,1,70.62539
YBL103C,1,11/29/11,13,11,1,18.66689
YAR037W,1,11/29/11,13,12,-1,-3.92239
YBL102W,1,11/29/11,13,13,1,79.69557
YAR035W,1,11/29/11,13,14,1,37.50400
YBL101C,1,11/29/11,13,15,1,84.48735
YAR031W,1,11/29/11,13,16,1,64.42936
YBL100C,1,11/29/11,13,17,1,15.97315
YAR030C,1,11/29/11,13,18,1,64.04349
YBL098W,1,11/29/11,13,19,1,44.64162
YAR029W,1,11/29/11,13,20,1,60.12433
YBL096C,1,11/29/11,13,21,1,34.28404
YAR028W,1,11/29/11,13,22,1,86.49015
YBL095W,1,11/29/11,13,23,1,37.03925
YBR121C,1,11/29/11,14,2,1,46.40652
YBR223C,1,11/29/11,14,3,1,52.79616
YBR119W,1,11/29/11,14,4,1,37.41569
YBR222C,1,11/29/11,14,5,1,39.07513
YBR116C,1,11/29/11,14,6,1,69.43520
YBR221C,1,11/29/11,14,7,1,30.86813
YBR220C,1,11/29/11,14,9,1,90.35027
YBR114W,1,11/29/11,14,10,1,29.92988
YBR219C,1,11/29/11,14,11,1,38.34767
YBR113W,1,11/29/11,14,12,1,46.05783
YBR218C,1,11/29/11,14,13,1,39.18842
YBR111C,1,11/29/11,14,14,1,18.53987
YBR217W,1,11/29/11,14,15,1,43.76152
YBR108W,1,11/29/11,14,16,1,55.06387
YBR216C,1,11/29/11,14,17,1,65.27731
YBR107C,1,11/29/11,14,18,1,50.22091
YBR215W,1,11/29/11,14,19,1,56.03266
YBR106W,1,11/29/11,14,20,1,55.62846
YBR105C,1,11/29/11,14,22,1,55.58693
YBL015W,1,11/29/11,15,2,1,52.89271
YBR016W,1,11/29/11,15,3,1,109.12416
YBL013W,1,11/29/11,15,4,-1,-8.15041
YBR015C,1,11/29/11,15,5,1,72.08831
YBL011W,1,11/29/11,15,6,-1,-3.80224
YBR014C,1,11/29/11,15,7,1,81.13676
YBL010C,1,11/29/11,15,8,1,43.83463
YBR013C,1,11/29/11,15,9,1,48.92857
YBL009W,1,11/29/11,15,10,1,52.52630
YBR012C,1,11/29/11,15,11,1,82.40701
YBL008W,1,11/29/11,15,12,1,13.17228
YBR010W,1,11/29/11,15,13,1,2.94381
YBR009C,1,11/29/11,15,15,-1,-10.62653
YBL005W,1,11/29/11,15,16,1,81.05123
YBR008C,1,11/29/11,15,17,1,8.10361
YBL003C,1,11/29/11,15,18,1,50.62565
YBR007C,1,11/29/11,15,19,1,47.30943
YBL001C,1,11/29/11,15,20,1,23.43985
YBR006W,1,11/29/11,15,21,1,48.01956
YAR050W,1,11/29/11,15,22,1,59.97176
YBR005W,1,11/29/11,15,23,1,46.69994
YCR076C,2,11/29/11,2,2,1,32.68839
YCR075C,2,11/29/11,2,4,1,13.54247
YDL089W,2,11/29/11,2,5,-1,-0.61035
YCR073W-A,2,11/29/11,2,6,1,31.74899
YDL088C,2,11/29/11,2,7,1,52.92030
YCR073C,2,11/29/11,2,8,1,50.76956
YDL086W,2,11/29/11,2,9,1,19.71988
YCR071C,2,11/29/11,2,10,1,108.54709
YDL085W,2,11/29/11,2,11,-1,-1.30804
YCR069W,2,11/29/11,2,12,1,17.35615
YDL083C,2,11/29/11,2,13,1,17.62799
YCR068W,2,11/29/11,2,14,1,20.04482
YDL082W,2,11/29/11,2,15,1,50.99008
YCR067C,2,11/29/11,2,16,1,44.98168
YDL081C,2,11/29/11,2,17,1,56.86931
YCR065W,2,11/29/11,2,18,1,57.03939
YDL080C,2,11/29/11,2,19,1,35.22369
YDL079C,2,11/29/11,2,21,1,53.98144
YCR062W,2,11/29/11,2,22,1,34.77874
YDL078C,2,11/29/11,2,23,1,60.15672
YBR235W,2,11/29/11,3,2,1,28.35898
YCL036W,2,11/29/11,3,3,-1,-0.36979
YBR233W,2,11/29/11,3,4,1,23.75954
YCL035C,2,11/29/11,3,5,1,50.49989
YBR232C,2,11/29/11,3,6,1,53.69795
YCL034W,2,11/29/11,3,7,1,37.51825
YCL033C,2,11/29/11,3,9,1,43.19268
YBR230C,2,11/29/11,3,10,1,31.54341
YCL032W,2,11/29/11,3,11,1,87.27935
YBR229C,2,11/29/11,3,12,1,67.05863
YBR228W,2,11/29/11,3,14,1,62.49368
YCL029C,2,11/29/11,3,15,1,98.28862
YBR227C,2,11/29/11,3,16,1,58.68385
YCL028W,2,11/29/11,3,17,1,36.14576
YBR226C,2,11/29/11,3,18,1,79.71111
YCL027W,2,11/29/11,3,19,1,52.14782
YBR225W,2,11/29/11,3,20,1,81.84812
YCL026C-A,2,11/29/11,3,21,1,54.70969
YBR224W,2,11/29/11,3,22,1,43.73332
YCL026C,2,11/29/11,3,23,1,50.30990
YCR089W,2,11/29/11,4,2,1,30.96471
YDL110C,2,11/29/11,4,3,1,57.97971
YCR088W,2,11/29/11,4,4,1,55.51390
YDL109C,2,11/29/11,4,5,1,51.89887
YCR087W,2,11/29/11,4,6,1,14.59265
YDL106C,2,11/29/11,4,7,1,8.18452
YCR087C-A,2,11/29/11,4,8,1,45.26913
YDL104C,2,11/29/11,4,9,1,107.74984
YCR086W,2,11/29/11,4,10,1,84.29796
YDL100C,2,11/29/11,4,11,1,81.96514
YCR085W,2,11/29/11,4,12,1,9.07893
YDL099W,2,11/29/11,4,13,-1,-10.97502
YCR083W,2,11/29/11,4,14,1,40.27730
YDL096C,2,11/29/11,4,15,1,75.77095
YCR082W,2,11/29/11,4,16,1,70.56632
YDL095W,2,11/29/11,4,17,1,80.19647
YDL094C,2,11/29/11,4,19,1,47.55313
YCR079W,2,11/29/11,4,20,1,79.78845
YDL093W,2,11/29/11,4,21,1,77.34341
YDL091C,2,11/29/11,4,23,1,35.40603
YBR250W,2,11/29/11,5,2,1,59.01927
YCL049C,2,11/29/11,5,3,1,52.08594
YBR249C,2,11/29/11,5,4,1,29.43318
YCL048W,2,11/29/11,5,5,1,66.10598
YCL047C,2,11/29/11,5,7,1,14.41308
YBR246W,2,11/29/11,5,8,1,86.64973
YCL046W,2,11/29/11,5,9,1,61.52897
YBR245C,2,11/29/11,5,10,1,60.31344
YCL045C,2,11/29/11,5,11,1,48.18700
YBR244W,2,11/29/11,5,12,1,89.89020
YCL044C,2,11/29/11,5,13,1,68.16176
YCL042W,2,11/29/11,5,15,1,48.02761
YBR241C,2,11/29/11,5,16,1,7.94680
YCL040W,2,11/29/11,5,17,1,55.45460
YBR240C,2,11/29/11,5,18,1,24.57626
YCL039W,2,11/29/11,5,19,1,93.87034
YBR239C,2,11/29/11,5,20,1,35.82088
YCL038C,2,11/29/11,5,21,1,64.86224
YBR238C,2,11/29/11,5,22,1,85.39017
YCR105W,2,11/29/11,6,2,1,74.85032
YDL125C,2,11/29/11,6,3,1,71.09154
YCR102W-A,2,11/29/11,6,4,1,32.02899
YDL124W,2,11/29/11,6,5,1,67.56791
YCR102C,2,11/29/11,6,6,1,75.63770
YDL123W,2,11/29/11,6,7,1,61.22681
YCR101C,2,11/29/11,6,8,1,56.22263
YDL122W,2,11/29/11,6,9,1,62.95293
YCR100C,2,11/29/11,6,10,1,57.08552
YCR099C,2,11/29/11,6,12,1,42.64624
YDL119C,2,11/29/11,6,13,1,59.84698
YCR098C,2,11/29/11,6,14,1,45.70657
YDL118W,2,11/29/11,6,15,1,27.86624
YCR095C,2,11/29/11,6,16,-1,-18.19855
YDL117W,2,11/29/11,6,17,1,83.87624
YCR092C,2,11/29/11,6,18,1,1.27911
YDL114W,2,11/29/11,6,19,-1,-0.99863
YCR091W,2,11/29/11,6,20,1,19.57074
YDL113C,2,11/29/11,6,21,1,35.92849
YCR090C,2,11/29/11,6,22,1,64.20652
YDL112W,2,11/29/11,6,23,1,79.53365
YBR269C,2,11/29/11,7,2,1,66.69345
YCL069W,2,11/29/11,7,3,1,84.29477
YCL064C,2,11/29/11,7,5,1,85.34678
YBR266C,2,11/29/11,7,6,1,50.14407
YCL063W,2,11/29/11,7,7,1,75.05385
YBR264C,2,11/29/11,7,8,1,10.57290
YCL062W,2,11/29/11,7,9,1,84.70772
YBR263W,2,11/29/11,7,10,1,29.95028
YCL061C,2,11/29/11,7,11,1,54.28179
YBR262C,2,11/29/11,7,12,1,59.71664
YCL060C,2,11/29/11,7,13,1,8.52989
YCL057W,2,11/29/11,7,15,1,87.14086
YBR260C,2,11/29/11,7,16,-1,-10.85727
YCL056C,2,11/29/11,7,17,1,17.03198
YBR259W,2,11/29/11,7,18,1,44.30093
YCL055W,2,11/29/11,7,19,1,76.76549
YBR258C,2,11/29/11,7,20,1,72.38111
YCL051W,2,11/29/11,7,21,1,94.14119
YBR255W,2,11/29/11,7,22,1,82.89386
YCL050C,2,11/29/11,7,23,1,16.12207
YDL020C,2,11/29/11,8,2,1,2.99713
YDL135C,2,11/29/11,8,3,1,61.95525
YDL019C,2,11/29/11,8,4,1,41.30087
YDL134C-A,2,11/29/11,8,5,1,62.79337
YDL018C,2,11/29/11,8,6,1,40.17269
YDL013W,2,11/29/11,8,8,1,55.01702
YDL133W,2,11/29/11,8,9,1,77.86719
YDL012C,2,11/29/11,8,10,1,54.95057
YDL133C-A,2,11/29/11,8,11,1,80.17904
YDL011C,2,11/29/11,8,12,1,94.96217
YDL131W,2,11/29/11,8,13,1,32.69729
YDL010W,2,11/29/11,8,14,1,74.18557
YDL130W-A,2,11/29/11,8,15,1,77.49019
YDL006W,2,11/29/11,8,16,1,88.63348
YDL002C,2,11/29/11,8,18,1,61.05279
YDL129W,2,11/29/11,8,19,1,22.49408
YDL128W,2,11/29/11,8,21,1,69.82595
YCR106W,2,11/29/11,8,22,1,17.10123
YDL127W,2,11/29/11,8,23,1,42.59620
YBR281C,2,11/29/11,9,2,1,2.60307
YCR011C,2,11/29/11,9,3,1,48.73322
YBR280C,2,11/29/11,9,4,1,95.54578
YCR010C,2,11/29/11,9,5,1,38.87616
YBR278W,2,11/29/11,9,6,1,49.52340
YCR009C,2,11/29/11,9,7,1,52.34364
YBR277C,2,11/29/11,9,8,1,6.68034
YCR008W,2,11/29/11,9,9,1,62.18296
YBR276C,2,11/29/11,9,10,1,85.77065
YCR007C,2,11/29/11,9,11,1,58.98016
YCR006C,2,11/29/11,9,13,1,72.03104
YCR005C,2,11/29/11,9,15,1,47.95022
YCR001W,2,11/29/11,9,17,1,86.71337
YBR272C,2,11/29/11,9,18,-1,-18.20266
YCL076W,2,11/29/11,9,19,1,25.99670
YBR271W,2,11/29/11,9,20,1,51.33864
YCL075W,2,11/29/11,9,21,1,58.02098
YBR270C,2,11/29/11,9,22,1,35.76549
YCL074W,2,11/29/11,9,23,1,79.91377
YDL038C,2,11/29/11,10,2,1,15.87763
YDL157C,2,11/29/11,10,3,1,43.71043
YDL037C,2,11/29/11,10,4,1,56.78747
YDL156W,2,11/29/11,10,5,1,29.08030
YDL036C,2,11/29/11,10,6,1,73.30893
YDL155W,2,11/29/11,10,7,1,32.37846
YDL035C,2,11/29/11,10,8,1,13.05777
YDL154W,2,11/29/11,10,9,1,37.41010
YDL034W,2,11/29/11,10,10,1,15.43681
YDL149W,2,11/29/11,10,11,1,43.20329
YDL033C,2,11/29/11,10,12,1,66.90496
YDL146W,2,11/29/11,10,13,1,43.40372
YDL027C,2,11/29/11,10,14,1,55.03078
YDL144C,2,11/29/11,10,15,1,70.44874
YDL026W,2,11/29/11,10,16,1,37.21250
YDL142C,2,11/29/11,10,17,1,35.76639
YDL025C,2,11/29/11,10,18,1,51.27460
YDL138W,2,11/29/11,10,19,1,49.35297
YDL024C,2,11/29/11,10,20,1,64.17467
YDL137W,2,11/29/11,10,21,1,46.00030
YDL023C,2,11/29/11,10,22,1,61.79708
YDL136W,2,11/29/11,10,23,1,41.28988
YBR293W,2,11/29/11,11,2,1,33.88774
YCR024C-A,2,11/29/11,11,3,1,109.39861
YBR292C,2,11/29/11,11,4,-1,-6.95283
YCR023C,2,11/29/11,11,5,-1,-5.78012
YBR291C,2,11/29/11,11,6,1,11.80779
YCR022C,2,11/29/11,11,7,1,22.52475
YBR290W,2,11/29/11,11,8,1,12.36321
YCR021C,2,11/29/11,11,9,1,80.13231
YCR020C-A,2,11/29/11,11,11,1,107.93645
YBR288C,2,11/29/11,11,12,-1,-8.42814
YCR020C,2,11/29/11,11,13,1,7.52918
YBR287W,2,11/29/11,11,14,1,53.93498
YCR019W,2,11/29/11,11,15,-1,-0.60207
YBR286W,2,11/29/11,11,16,1,56.19672
YCR017C,2,11/29/11,11,17,1,62.39541
YBR285W,2,11/29/11,11,18,1,61.72788
YCR016W,2,11/29/11,11,19,1,52.69389
YBR284W,2,11/29/11,11,20,1,30.85170
YCR015C,2,11/29/11,11,21,1,42.09155
YBR283C,2,11/29/11,11,22,1,31.61095
YCR014C,2,11/29/11,11,23,1,96.32928
YDL054C,2,11/29/11,12,2,1,62.40218
YDL173W,2,11/29/11,12,3,1,42.78160
YDL053C,2,11/29/11,12,4,1,45.31435
YDL172C,2,11/29/11,12,5,1,47.79636
YDL171C,2,11/29/11,12,7,1,46.94273
YDL052C,2,11/29/11,12,8,1,22.73294
YDL170W,2,11/29/11,12,9,1,61.11158
YDL051W,2,11/29/11,12,10,1,61.55689
YDL169C,2,11/29/11,12,11,1,46.94058
YDL048C,2,11/29/11,12,12,1,3.54347
YDL168W,2,11/29/11,12,13,1,57.41771
YDL050C,2,11/29/11,12,14,1,48.80755
YDL167C,2,11/29/11,12,15,1,38.87918
YDL046W,2,11/29/11,12,16,1,74.37454
YDL162C,2,11/29/11,12,17,1,91.02349
YDL161W,2,11/29/11,12,19,1,53.44021
YDL040C,2,11/29/11,12,20,1,13.25947
YDL039C,2,11/29/11,12,22,1,2.96533
YCL006C,2,11/29/11,13,2,1,59.41587
YCR037C,2,11/29/11,13,3,1,49.27398
YCL002C,2,11/29/11,13,4,1,65.92885
YCR036W,2,11/29/11,13,5,1,37.50426
YCL001W-A,2,11/29/11,13,6,1,34.26539
YCR034W,2,11/29/11,13,7,1,96.05515
YCL001W,2,11/29/11,13,8,1,34.37150
YCR033W,2,11/29/11,13,9,1,93.55879
YBR300C,2,11/29/11,13,12,1,45.42526
YCR031C,2,11/29/11,13,13,1,37.04469
YBR298C,2,11/29/11,13,14,1,68.22222
YCR030C,2,11/29/11,13,15,1,76.98067
YBR297W,2,11/29/11,13,16,1,24.40671
YCR028C-A,2,11/29/11,13,17,1,86.72940
YBR296C,2,11/29/11,13,18,1,61.16370
YCR027C,2,11/29/11,13,19,1,45.43062
YBR295W,2,11/29/11,13,20,1,45.76047
YCR026C,2,11/29/11,13,21,1,62.20255
YBR294W,2,11/29/11,13,22,1,37.17615
YCR025C,2,11/29/11,13,23,1,7.64794
YDL077C,2,11/29/11,14,2,1,11.79687
YDL184C,2,11/29/11,14,3,1,24.59675
YDL076C,2,11/29/11,14,4,1,15.10788
YDL183C,2,11/29/11,14,5,-1,-1.90112
YDL074C,2,11/29/11,14,6,1,79.90883
YDL182W,2,11/29/11,14,7,1,41.08491
YDL071C,2,11/29/11,14,8,1,10.06663
YDL181W,2,11/29/11,14,9,1,107.34583
YDL070W,2,11/29/11,14,10,1,42.57673
YDL180W,2,11/29/11,14,11,1,18.45856
YDL066W,2,11/29/11,14,12,1,85.04518
YDL179W,2,11/29/11,14,13,1,15.50300
YDL065C,2,11/29/11,14,14,1,60.86407
YDL178W,2,11/29/11,14,15,1,77.92249
YDL062W,2,11/29/11,14,16,1,65.56419
YDL177C,2,11/29/11,14,17,1,25.96034
YDL061C,2,11/29/11,14,18,1,37.36733
YDL176W,2,11/29/11,14,19,1,42.10960
YDL059C,2,11/29/11,14,20,1,43.28873
YDL056W,2,11/29/11,14,22,1,64.45588
YCL025C,2,11/29/11,15,2,1,43.90143
YCR061W,2,11/29/11,15,3,1,59.65848
YCL024W,2,11/29/11,15,4,1,78.89216
YCR060W,2,11/29/11,15,5,1,19.56362
YCL023C,2,11/29/11,15,6,1,60.58210
YCR059C,2,11/29/11,15,7,-1,-7.95568
YCL022C,2,11/29/11,15,8,1,52.40654
YCL016C,2,11/29/11,15,10,1,53.70371
YCR051W,2,11/29/11,15,11,1,57.81610
YCL014W,2,11/29/11,15,12,1,45.09042
YCR050C,2,11/29/11,15,13,1,71.82388
YCL013W,2,11/29/11,15,14,1,34.18524
YCR049C,2,11/29/11,15,15,1,45.69715
YCL012W,2,11/29/11,15,16,1,69.53581
YCR048W,2,11/29/11,15,17,1,77.89666
YCL011C,2,11/29/11,15,18,1,42.40931
YCR045C,2,11/29/11,15,19,1,65.33542
YCL010C,2,11/29/11,15,20,1,70.19086
YCR044C,2,11/29/11,15,21,1,55.63387
YCL009C,2,11/29/11,15,22,1,67.40907
YCR043C,2,11/29/11,15,23,1,56.15008
YDR199W,3,11/19/11,2,2,1,85.98996
YDR316W,3,11/19/11,2,3,1,56.45605
YDR198C,3,11/19/11,2,4,1,54.56335
YDR315C,3,11/19/11,2,5,1,22.63343
YDR193W,3,11/19/11,2,6,1,22.57743
YDR314C,3,11/19/11,2,7,1,50.29946
YDR192C,3,11/19/11,2,8,1,54.49362
